id,file_platform,file_language,file_name,text,labels,binary_labels
52,fox news,en,gao2018en.csv,The only thing musIims understand clearly is a good azzkicking.,['hate'],1.0
53,fox news,en,gao2018en.csv,"The law wasnt the problem, its the rapist members of a peaceful religion.",['hate'],1.0
54,fox news,en,gao2018en.csv,neuter rapists,['none'],0.0
55,fox news,en,gao2018en.csv,Yes please.,['none'],0.0
56,fox news,en,gao2018en.csv,That includes Bill Clinton and Bill Cosby!,['none'],0.0
57,fox news,en,gao2018en.csv,"The Germans better realize real quick that you can't put a ""no means no"" law in sharia law.",['hate'],1.0
58,fox news,en,gao2018en.csv,"How about ""Just say no more muslims"" ?",['hate'],1.0
59,fox news,en,gao2018en.csv,You can expel the Muslims too. That's the problem. They don't care about your laws.,['hate'],1.0
60,fox news,en,gao2018en.csv,"Of course no means no. But not to a mooh-slum. Germany allowed these terrorist into their country, now live with it.",['hate'],1.0
61,fox news,en,gao2018en.csv,I get the impression that the German people really didn't have much of a say in it. Just another of example of Merkel/Obama progressivness.,['none'],0.0
62,fox news,en,gao2018en.csv,"No say? They elected Merkel, in large numbers.",['none'],0.0
63,fox news,en,gao2018en.csv,"No the people didn't the LOUSY LEADER DID, just like ODUMBO IS DOING HERE!",['none'],0.0
64,fox news,en,gao2018en.csv,There is no law that will civilize the uncivilized.,['hate'],1.0
65,fox news,en,gao2018en.csv,So Americans will never improve then..,['none'],0.0
66,fox news,en,gao2018en.csv,"This law will work: God made everyone, Samuel Colt made them all equal.",['none'],0.0
67,fox news,en,gao2018en.csv,"Except in Germany, where Colt, Browning, Luger, et al. are not allowed to practice their function.",['none'],0.0
68,fox news,en,gao2018en.csv,"Yes there is, it's called capital punishment.",['none'],0.0
69,fox news,en,gao2018en.csv,"The problem was never the law or lack of a law, it was the immigrants the politicians let into the country.",['hate'],1.0
70,fox news,en,gao2018en.csv,And its the reason-one of them anyway that some Muzlim countries do not even allow one of these scumbags into their country. NOT ONE! They knew what would happen with these uncivilized animals and what they would do and they did exactly that to the women -young girls- and even have raped men. They should never be allowed out of their sand boxes.,['hate'],1.0
71,fox news,en,gao2018en.csv,"That just isn't going to work. How many different languages do German women need to learn to say ""no"" in? I'd assume Arabic would be a key one.",['hate'],1.0
72,fox news,en,gao2018en.csv,hot high speed lead is an international language,['hate'],1.0
73,fox news,en,gao2018en.csv,They should allow the German women weapons to protect themselves.,['none'],0.0
74,fox news,en,gao2018en.csv,"Or......fathers, brothers, cousins of the women should protect them. How about that?",['none'],0.0
75,fox news,en,gao2018en.csv,Sounds like Islam...a woman cannot leave her house unless accompanied by a male relative.,['none'],0.0
76,fox news,en,gao2018en.csv,Then let them get raped. I don't really care. Go near one of the women in my family though. Different story.,['hate'],1.0
77,fox news,en,gao2018en.csv,"If in an Islamic country the raped woman is considered to have dishonored her family and subject to beatings by her family if not subjected to an ""honor killing"".",['none'],0.0
78,fox news,en,gao2018en.csv,Add to that....if they do protect the women--there should be no prosecution for them for what they do to these scumbags.,['none'],0.0
79,fox news,en,gao2018en.csv,This is a religion that condones the treating of women as chattel. You let them into your country. What did you expect??,['hate'],1.0
80,fox news,en,gao2018en.csv,"Saying ""no"" does not stop rapists. Keeping droves of men with ""raping"" mentality out of the country and arming people for self defense will help curb the rapes.",['hate'],1.0
81,fox news,en,gao2018en.csv,You can make all the laws you want. They won't control savages. You can dress an animal up like a man; it doesn't make it a man.,['hate'],1.0
82,fox news,en,gao2018en.csv,See NFL,['none'],0.0
83,fox news,en,gao2018en.csv,if u have a job...do it right. they are in demand now and we don't need blackasses acting like monkeys. GIT ur ACT TOGETHER.,['hate'],1.0
84,fox news,en,gao2018en.csv,"""No"" should have always meant no. Just enforce laws and stop procrastinating and avoiding doing your job !!",['none'],0.0
85,fox news,en,gao2018en.csv,"And this is the vaunted ""European Society"" America's liberals want us to emulate?",['none'],0.0
86,fox news,en,gao2018en.csv,Feel the bern,['none'],0.0
87,fox news,en,gao2018en.csv,"Bernie can feel himself, thank you.",['none'],0.0
88,fox news,en,gao2018en.csv,doesn't remember where it is..,['none'],0.0
89,fox news,en,gao2018en.csv,"""On Thursday, a local court in Cologne handed down the first conviction for a sexual offense on New Year's Eve. A 21-year-old Iraqi man was convicted of sexual assault and given a one-year suspended sentence. A 26-year-old Algerian man was convicted of abetting a sexual assault and attempted assault, and given the same sentence."" That is some aggressive sentencing there, I am absolutely certain that will deter such behavior from them in the future.",['none'],0.0
90,fox news,en,gao2018en.csv,"This would be a very reasonable sentence if it had one caveat, namely, boiling these subhuman scumbags in pig blood.",['hate'],1.0
91,fox news,en,gao2018en.csv,It's about time! Good lord!,['none'],0.0
92,fox news,en,gao2018en.csv,"Instead of passing these silly laws, just get rid of the sand knee grows",['hate'],1.0
93,fox news,en,gao2018en.csv,???,['none'],0.0
94,fox news,en,gao2018en.csv,we need to dig him up,['none'],0.0
95,fox news,en,gao2018en.csv,Merkel let these slugs in for the sake of 'humanity' with zero vetting. How about protecting your own citizens for a change?,['none'],0.0
96,fox news,en,gao2018en.csv,Merkel is a human failure in every sense.,['none'],0.0
97,fox news,en,gao2018en.csv,"In the US, gun control is not the answer...BLACK control is the ANSWER.",['hate'],1.0
98,fox news,en,gao2018en.csv,Too things I hate the most. Hoplophobes and Racists.,['none'],0.0
99,fox news,en,gao2018en.csv,"""Too?"". Better add grammar checkers to your list.",['none'],0.0
100,fox news,en,gao2018en.csv,what's a hoplophobe? someone that hates bunnies?,['none'],0.0
101,fox news,en,gao2018en.csv,"I am all for gun control - use both hands, aim center mass, squeeze slowly.",['none'],0.0
102,fox news,en,gao2018en.csv,Another civilized country being destroyed by brown invaders.,['hate'],1.0
103,fox news,en,gao2018en.csv,Hundreds of women were raped and molested in the New Year's Eve travesty. And only ONE conviction so far? This only became a problem when Germany opened its borders to hordes of women-hating Muslims.,['hate'],1.0
104,fox news,en,gao2018en.csv,"And he was given a one year, suspended sentence. Hardly a deterrent.",['none'],0.0
105,fox news,en,gao2018en.csv,Hard to punish a people that view women as their toys. Their religion allows this.,['hate'],1.0
106,fox news,en,gao2018en.csv,"It's not a religion. It's a cult of hate, death and destruction.",['hate'],1.0
107,fox news,en,gao2018en.csv,Agreed,['hate'],1.0
108,fox news,en,gao2018en.csv,"first immigrate them, then seduce them and then get them into acts where they dont want to hear NO. And then get them to jail if they are not submissive.",['hate'],1.0
109,fox news,en,gao2018en.csv,"nice, but it doesn't help these women who were physically assaulted.",['none'],0.0
110,fox news,en,gao2018en.csv,The great German nation brought this on itself. And its citizens pay the price for letting barbarians in unchecked.,['hate'],1.0
111,fox news,en,gao2018en.csv,Why do they keep Merkel in office. The woman is a disaster for Germany. She knows nothing and does everything to hurt her country,['none'],0.0
112,fox news,en,gao2018en.csv,She sounds like Hillary.,['none'],0.0
113,fox news,en,gao2018en.csv,And Oblama,['none'],0.0
114,fox news,en,gao2018en.csv,but barry loves her...,['none'],0.0
115,fox news,en,gao2018en.csv,"Let me wrap my mind around this. A woman was raped by two men and a video shows her saying no and now she's on trial?? Yeah, we need European style justice here in America. And let me venture a guess. The opposition to the change that will allow deportation of these savages is the liberal wing of the equivalent to our own Democratic Party.",['hate'],1.0
116,fox news,en,gao2018en.csv,"In this case, the liberal wing you're referring to is in Brussels.",['none'],0.0
117,fox news,en,gao2018en.csv,And people wonder why England voted FOR Brexit?,['none'],0.0
118,fox news,en,gao2018en.csv,hasent no been on the books forever,['none'],0.0
119,fox news,en,gao2018en.csv,But it has never been defined. /sarc,['none'],0.0
120,fox news,en,gao2018en.csv,"depends on what the meaning of ""is"" - 'is"".",['none'],0.0
121,fox news,en,gao2018en.csv,Huh???,['none'],0.0
122,fox news,en,gao2018en.csv,"Now we have reverse discrimination, BIG TIME because of this PERCEIVED PROBLEM that our DEAR LEADER intended to remedy by EXECUTIVE FIAT! Just another reason why there should not be a federal department of education that doles out OUR OWN TAX MONEY and makes the states JUMP THROUGH HOOPS TO GET IT! Don't you think ENOUGH IS ENOUGH!",['none'],0.0
123,fox news,en,gao2018en.csv,"Transgender people have existed since the beginning of time. Some have just always kept the fact that they felt they were the wrong gender a secret and suffered in silence. Others actually lived as the other gender often after moving to a new location. Obviously they used the bathroom of the gender they were living as and no one knew, because unlike Christian Conservatives they didn't go into bathrooms or dressing areas flailing their gen italia around. But now that it's 2016, all of a sudden it's a problem. Why? Politics. And the awareness that these people exist.",['none'],0.0
124,fox news,en,gao2018en.csv,but CHRISTIANS are the only reason why you care about gays or tgs you want them in all of our churches . of have us pay a huge fine right? that is your equal rights,['none'],0.0
125,fox news,en,gao2018en.csv,Think for yourself for once.,['none'],0.0
126,fox news,en,gao2018en.csv,I always do there is no bigger lie than equal rights for all,['none'],0.0
127,fox news,en,gao2018en.csv,You're becoming far too repetitive.,['none'],0.0
128,fox news,en,gao2018en.csv,you never do that Sharon?,['none'],0.0
129,fox news,en,gao2018en.csv,"Honestly, who is Sharon? I don't get the joke.",['none'],0.0
130,fox news,en,gao2018en.csv,so far thats you,['none'],0.0
131,fox news,en,gao2018en.csv,You think my name is Sharon? OK?,['none'],0.0
132,fox news,en,gao2018en.csv,glad you told us your name,['none'],0.0
133,fox news,en,gao2018en.csv,"Seeing as that's not my name, nor did I ever say it was, I still have no idea what you're trying to say.",['none'],0.0
134,fox news,en,gao2018en.csv,you just now said it was,['none'],0.0
135,fox news,en,gao2018en.csv,"Well no, I didn't. So again, what in the world are you saying?",['none'],0.0
136,fox news,en,gao2018en.csv,its nice to know your real name. its a pretty female name,['none'],0.0
137,fox news,en,gao2018en.csv,"Ah, okay. You wish I was a woman. That's cr⁠e⁠epy, Wayne. Keep your fan⁠tas⁠ies to yourself.",['none'],0.0
138,fox news,en,gao2018en.csv,so you admit being a woman?,['hate'],1.0
139,fox news,en,gao2018en.csv,"You've made it quite clear you're hoping I'm a woman. That's sa⁠d, Wayne. You need help.",['none'],0.0
140,fox news,en,gao2018en.csv,"I came back to my post and saw ""16 replies"" and actually thought ""Wow, maybe my post generated some interesting conversation."" Then I clicked on it. OMG. Sharon was probably his third wife...and second daughter.",['none'],0.0
141,fox news,en,gao2018en.csv,"Nah, he didn't come up with that one himself either.@cuss did and he's been parroting it. Like I said, he's not capable of an original thought.",['none'],0.0
142,fox news,en,gao2018en.csv,"He's not capable of any thought, period!",['none'],0.0
143,fox news,en,gao2018en.csv,none that is a vote for Hilary,['none'],0.0
144,fox news,en,gao2018en.csv,Republicans en masse are getting ready to turn their back on Trump the way they did on Bob Dole in '96 when it was clear he couldn't win against Bill Clinton.,['none'],0.0
145,fox news,en,gao2018en.csv,no the opposite your polls poll mostly Democrats who can't stand Hilary who matters because of that cigar,['none'],0.0
146,fox news,en,gao2018en.csv,The polls are accurate Wayne. Pollsters compete with each other for contracts and as a result focus on accuracy. They have no problem predicting elections within the margin of error. A couple like Fox and Rasmussen have a Republican house effect of around 3 points. A couple like PPP have a Dem house effect of around 3. The polls say Trump isn't doing very well. Worse than they said McCain and Romney were doing at this same time. EVEN Fox's polls.,['none'],0.0
147,fox news,en,gao2018en.csv,why does that Neke Silver say that Trump will win by 57 percent?? they can easily find Democrats in Manhattans. but they don't like Hilary at all not many do,['none'],0.0
148,fox news,en,gao2018en.csv,"If Trump ever endorses violence against liberals, I will comply with his wishes, gladly.",['hate'],1.0
149,fox news,en,gao2018en.csv,I think we all will come Nov 8,['hate'],1.0
150,fox news,en,gao2018en.csv,This is why you need help. You need to be in asylum before you hurt someone.,['none'],0.0
151,fox news,en,gao2018en.csv,you do since I thought you did not like HRC that is a lie obviously,['none'],0.0
152,fox news,en,gao2018en.csv,Hopefully the authorities come for you before election day.,['none'],0.0
153,fox news,en,gao2018en.csv,The latest projections are the Orange Clown loses in a landslide.,['none'],0.0
154,fox news,en,gao2018en.csv,Here's hoping he brings as many Republicans down with him as possible.,['none'],0.0
155,fox news,en,gao2018en.csv,nope the Dems will dump Hilary like they dumped Carter in 80,['none'],0.0
156,fox news,en,gao2018en.csv,Source?,['none'],0.0
157,fox news,en,gao2018en.csv,They dumped Carter because he couldn't resolve the hostage crisis and inflation was out of control...after he was in office four years. Now why are they going to dump Hillary?,['none'],0.0
158,fox news,en,gao2018en.csv,His overlords haven't told him that one yet.,['none'],0.0
159,fox news,en,gao2018en.csv,"See what I mean? No answer, just repetition of the original statement.",['none'],0.0
160,fox news,en,gao2018en.csv,nope a VOTE for hilary is what your only answer would be,['none'],0.0
161,fox news,en,gao2018en.csv,"No, any answer to the question would be a fine answer.",['none'],0.0
162,fox news,en,gao2018en.csv,nope because the Dems rejected Carter and will do the same to Hilary. they want no more four years of Monica Lewinski,['hate'],1.0
163,fox news,en,gao2018en.csv,Monica Lewinski lol.,['hate'],1.0
164,fox news,en,gao2018en.csv,why not? she is why Hilary matters,['none'],0.0
165,fox news,en,gao2018en.csv,Liberals can't distinguish men from women. Nor do they want to.,['hate'],1.0
166,fox news,en,gao2018en.csv,Cons can't distinguish morality from the rantings of a barbaric ancient middle eastern desert tribe.,['hate'],1.0
167,fox news,en,gao2018en.csv,and liberals use that same book and blast Christians day and night falsely,['none'],0.0
168,fox news,en,gao2018en.csv,Freedomscout thinks the public schools are like Pink Floyd's The Wall.,['none'],0.0
169,fox news,en,gao2018en.csv,I wish he'd publish his book already and stop spamming here.,['none'],0.0
170,fox news,en,gao2018en.csv,and the left wants homeschooling banned. :),['none'],0.0
171,fox news,en,gao2018en.csv,Not me.,['none'],0.0
172,fox news,en,gao2018en.csv,He's just spouting off the nonsense he hears on TV. He's not capable of critical thought.,['none'],0.0
173,fox news,en,gao2018en.csv,"Or it was conservative talk radio. A caller into Han nity says it and Han nity says ""Oh you're right. You're right."" And then they run around to friends and family wringing their hands as the repeat it as fact.",['none'],0.0
174,fox news,en,gao2018en.csv,"Given small handful of names that appear in Wayne's tweets, it's definitely FOX.",['none'],0.0
175,fox news,en,gao2018en.csv,I know SB (sharon) does,['none'],0.0
176,fox news,en,gao2018en.csv,I would like to see the quote.,['none'],0.0
177,fox news,en,gao2018en.csv,Don't hold your breath.,['none'],0.0
178,fox news,en,gao2018en.csv,just replied to me below. Read it if you dare. It's so sad.,['none'],0.0
179,fox news,en,gao2018en.csv,I don't bother reading his posts. Everything coming from a creationist is nonsense.,['hate'],1.0
180,fox news,en,gao2018en.csv,I wonder which of your favorite talking heads just said that on TV.,['none'],0.0
181,fox news,en,gao2018en.csv,"I agree that people should use the public bathroom that fits their actual gender, but what harm to society is caused by someone being transgender?",['none'],0.0
182,fox news,en,gao2018en.csv,"The ones harmed the most are the children who are taught in government schooling that ""transgenderism"" is a valid description of a true reality. First, the very fact that ""transgenderism"" is not a true reality in itself but a condition of mind makes the claim of validity false...thus being deceptive for the children, youth, adolescents and adults who are deceived by it. Deception about anything critically important in the learning, growth, self-understanding and self-appreciation, and view of the civil society is evil and must be refused and refuted. To confuse children and youth, especially on the issues of their own nature is inexcusable and abusive to them. Because the falsehoods regarding ""transgenderism"" are being foisted on the culture by intention and willing complicity, the evil effects are widespread and become repeated in social media of all kinds.The result for stability of family and civil society is degradation of both.",['hate'],1.0
183,fox news,en,gao2018en.csv,"Seriously, your denial of transgenderism as a ""real thing"" is quite dangerous as is the condemnation of anyone who is struggli g with identity issues because they are born that way or develop differently due to hormones and biology.",['none'],0.0
184,fox news,en,gao2018en.csv,"Transgenderism is just that, an ""ism"", meaning it is a condition of mind not based on reality. So when I say ""real thing"" I'm referring to the reality that such a person is confused because they think in their minds they are something which they are not in reality. Condemnation of such confused people isn't appropriate though either, precisely because they are confused and their inner motivations which bring on that confusion are something they don't understand themselves.",['hate'],1.0
185,fox news,en,gao2018en.csv,"""Trangenderism"" is real. Does it mean someone's gender has actually changed? No, but that doesn't make it less real. You mention evil effects. What are they? Be specific, not just something like it's evil or wrong.",['none'],0.0
186,fox news,en,gao2018en.csv,"To call some confusion of mind ""real"" distorts the discussion, as I tried to make clear that the confusion phenomena is real, i.e. that the person is really confused. So what is real is in opposition to what the confused person believes is real. When I refer to ""evil"" effects, I'm not using the term generically very often but to indicate a moral form of something that is inherently evil. However, I suspect you are looking for the human consequences that are harmful to the subject (victim) and to families and civil society. Is that the case?",['hate'],1.0
187,fox news,en,gao2018en.csv,"Either way. Yes, how does it harm the individual and society? And, generically, what makes it inherently evil?",['none'],0.0
188,fox news,en,gao2018en.csv,"The harm to the person who is confused about their own sexuality should be obvious, but sadly political correctness has suppressed much of the truth about it. On the face of it, it's inherently harmful for a person to be confused about anything where reality is involved, because the confusion causes them to react to reality erroneously, making decisions that are, at least, not in their best interest and that are, at worst, very harmful to their lives and wellbeing.",['none'],0.0
189,fox news,en,gao2018en.csv,"How will you go about ""curing"" them? They have tried many different kinds of therapy with them. The only best solution for now is to help them transition. Forcing them to be ""normal"" will have them end up in depression, various problems and possibly suicide.",['none'],0.0
190,fox news,en,gao2018en.csv,"Also they are not ""confused"" as they are well aware of their own bodies.",['none'],0.0
191,fox news,en,gao2018en.csv,"There is a common misconception that one can somehow ""force"" a confused person out of their confusion. That seldom works, although there are some conditions where various forms of coercion may be effective...and may raise ethical concerns.Transgenderism, like all of the other sexual confusions and perversions, is inherently depressive to the individual, with other inner self harmful effects also...sometimes resulting in suicide. These are all very sad effects and consequences...and need core inner remedies not pandering, sheltering or accommodating. These confusions and perversions are inherently mental, not sourced in the physical nature itself...speaking generally and referring to the great majority of cases. The problem with most of psychology is that it categorizes ""mental"" as physical, of the brain, instead of the ""mind"". That's why secular psychology has no answers for these conditions, as permanent correction of the core cause. However, well versed psychologists and counselors who understand the mind as being part of the core spirit nature of the human being, human person, treat the person very differently, with an understanding of volition which dynamically changes the process of treatment and dynamically results in core therapy and lasting benefit, true healing of the person to live normally as they truly are in harmony with their physical self.",['hate'],1.0
192,fox news,en,gao2018en.csv,"Again you have not given any viable solution. The ""spiritual counseling"" have been done many times before. The depression comes from the fact that people like you will not accept them as who they are and instead want to force them to conform to what is your idea of reality.",['none'],0.0
193,fox news,en,gao2018en.csv,"The depression doesn't come from outside for these persons, but from their inner confusion about their own nature and value. It can be accentuated by outside influence that is demeaning, of course. But the depression source is internal to the person themselves, and is alleviated when they come to understand some core concepts about their nature as human persons as well as their physical nature. I suppose that what you conceive as ""spiritual counselling"" is simplistic recitation of Scripture and platitudes, along with sessions of prayer, etc. What I'm actually referring to is very deep counseling, working inward from the objective self-concepts of the person as God's created being of immense worth and value, to both God and the rest of humanity. But the subject does not easily acclimate to these concepts when they are so confused. It takes a great deal of patience and explanation on various levels of understanding that fit the subject's own initial perceptions and beliefs, helping them to understand where they are in error in their concepts and understanding...and why their understanding is erroneous. Essential in this process is the understanding imparted to the subject that they can choose to believe differently, and choose to redirect their own thinking patterns, actually modifying their brain structure over time. The resulting symbiosis between purposed thought and changes in the brain result in true long lasting, permanent, healing.",['hate'],1.0
194,fox news,en,gao2018en.csv,Seems like general statements again. What is so obviously wrong or evil about it. What actual harm is being caused by their choices?,['none'],0.0
195,fox news,en,gao2018en.csv,"""Indeed there are those who are last who will be first, and first who will be last."" - Luke 13:30 Guess who will be last in heaven?",['none'],0.0
196,fox news,en,gao2018en.csv,No one?,['none'],0.0
197,fox news,en,gao2018en.csv,No one as in nobody is answering or no one as in nobody is going to be last in heaven despite what Jesus said?,['none'],0.0
198,fox news,en,gao2018en.csv,"No one, as in my guess is no one.",['none'],0.0
199,fox news,en,gao2018en.csv,I will be last if you just need someone to close up shop. Does room service exist in Heavan? I hope it is a fun place and not just a bunch of religious nuts praying and such.,['none'],0.0
200,fox news,en,gao2018en.csv,"Oh it's going to be a fun place all right. So, as Jesus said earlier in this chapter, "" “Make every effort to enter through the narrow door, because many, I tell you, will try to enter and will not be able to.""",['none'],0.0
201,fox news,en,gao2018en.csv,"So you think it's moral to discriminate against transgender people when science, medicine and psychology all say their condition is legitimate? On what basis?",['none'],0.0
202,fox news,en,gao2018en.csv,"Here we see a rationale commonly used by those who support these bizarre behaviors and policies. First, the terms ""discriminate"" and ""discrimination"" are elevated in their minds to the level of a religious sanctimony, as though they were ultimate weapons of warfare against those who oppose these foolish notions. The idea is to intimidate the opposition with these terms to make them feel guilty of some wrong or evil, or at least make them feel unaccepted for who they are in their politically incorrect belief. Then these supporters of fallacy use a blatant fallacy to try to further intimidate any opposition...as in this case making the outrageously fallacious claim, ""science, medicine and psychology all say their condition is legitimate"". This is supposed intimidate the realists by putting them on the defensive, as though it was their job to refute the grand fallacy, instead of the promoter of the fallacy's job to defend it. Then, the tactic includes a question, which is supposed to imply that the writer is open minded rather than dogmatic and doctrinaire, which they are. Also the question is usually very open ended so that the answer will not like refute anything the writer has claimed, thus diverting attention from the utter fallacy and attempted intimidation to ""put the monkey"" on the back of the opposition. The way to refute these tactics is to speak the truth, even if it is simply put without a lot of facts and figures and arguments...the simple truth. Of course, one can also engage in presentation of facts, figures and arguments which help other readers/listeners learn the deeper proofs for the truth. So, the truth here is that it is righteous to discriminate between righteousness and evil, right and wrong, good and bad, and tell the truth about it. And the truth is that sexual confusions and perversions are a great harm to their subjects and our civil society if tolerated instead of dealt with properly with the Loving Righteousness of God.",['hate'],1.0
203,fox news,en,gao2018en.csv,"How will it harm our ""civil society""? Be specific, now.",['none'],0.0
204,fox news,en,gao2018en.csv,Did you not understand the question?,['none'],0.0
205,fox news,en,gao2018en.csv,"I agree that people should use the public bathroom that fits their actual gender, but what harm to society is caused by someone being transgender?",['none'],0.0
